rho,time
4046,20.7608
4008,20.7137
4014,26.8325
3987,26.7903
4006,26.7563
3978,26.7254
3966,26.7177
3939,26.7588
3889,26.938
3920,26.9571
3918,26.8482
3901,26.7794
3874,26.8295
3872,26.6864
3855,26.6256
3852,26.6011
3813,26.6089
3812,26.5145
3801,26.4402
3778,26.4656
3742,26.4926
3722,45.8125
3741,26.2525
3698,26.2032
3718,26.2039
3701,26.17
3714,26.1504
3665,26.1579
3641,26.0862
3643,27.0184
3641,26.0338
3654,27.0291
3590,27.0143
3573,26.9476
3580,26.9179
3548,26.8875
3553,26.8782
3514,26.8278
3541,26.8176
3489,26.7841
3486,26.8132
3480,26.8117
3431,26.8098
3439,26.7715
3404,26.7415
3386,26.6708
3382,26.7051
3386,26.6972
3333,26.6314
3341,26.6821
3315,26.6075
3318,26.6007
3266,26.5749
3273,26.5896
3273,26.5189
3221,26.4975
3234,26.4333
3203,26.3987
3197,26.3755
3184,26.3696
3155,26.3005
3134,26.2712
3113,26.2865
3100,26.3946
3086,26.4573
3084,26.4585
3070,26.5102
3089,26.3967
3030,26.3998
3009,26.3187
2991,26.3688
2976,26.2603
2928,26.2543
2940,26.2303
2905,26.2466
2900,26.193
2843,26.1509
2879,26.1312
2810,26.1324
2782,26.1888
2810,26.1013
2786,26.0749
2746,26.0715
2723,26.0764
2729,26.104
2700,26.0678
2655,26.0631
2654,26.0729
2631,26.0182
2578,26.0881
2571,26.0749
2557,26.0996
2545,26.1212
2506,26.0832
2502,26.0899
2438,26.0996
2446,26.0088
2420,25.9599
2417,25.8773
2373,25.9112
2363,25.8585
2337,25.8842
2340,25.9149
2307,25.8732
2280,25.8901
636,9.38703
1210,23.5041
1334,23.5753
1345,23.69
1417,23.6203
1404,23.7049
1413,23.9073
1414,23.7622
1417,23.6257
1427,23.5772
1443,23.6952
1444,23.5767
1425,23.896
1417,23.9033
1432,23.5295
1412,23.6273
1405,23.9733
1361,23.8681
1315,23.6339
1337,23.6689
1326,23.973
1346,24.1033
1303,23.9558
1332,24.0612
1299,24.5961
1306,24.5212
1282,24.6015
1275,24.4343
1300,24.2196
1289,24.3275
1303,24.2752
1277,23.4766
1269,23.9593
1232,23.8638
1250,23.8517
1237,23.8436
1278,23.1908
1233,23.2132
1280,23.2005
1274,23.1494
1233,23.1579
1212,23.0424
1244,23.1116
1211,23.4479
1208,23.0749
1248,23.1048
1209,23.4172
1260,23.2067
1245,22.8964
1223,23.1136
1243,23.1484
1208,23.0868
1211,22.8058
1188,23.1645
1203,23.1313
1196,23.1476
1204,22.9187
1181,22.8548
1201,23.1759
1138,22.7777
1192,23.1263
1165,22.8811
1154,23.2621
1184,23.2902
1187,23.3862
1168,23.8865
1161,23.2699
1159,23.3596
1192,22.9557
1154,23.3156
1149,23.0514
1142,23.3396
1127,23.3378
1111,23.3725
1139,23.3686
1155,23.2956
1129,23.4442
1104,23.7102
1108,23.1386
1096,23.0653
1134,23.3338
1094,23.3301
1125,23.0433
1091,23.6162
1105,23.3272
1079,23.3284
1094,23.2886
1102,23.095
1062,23.6297
1085,23.4295
1112,23.5141
1059,23.903
1090,23.6212
1093,23.9671
1066,23.651
1059,23.4792
1053,23.1753
1045,23.6125
1069,23.553
1058,23.3036
1059,23.2191
1044,23.4983
1016,23.1645
1045,23.5477
1052,23.5704
1019,23.2896
1016,23.6387
1032,23.6533
1040,23.2995
1037,23.329
1032,23.4006
992,23.5125
1033,23.5047
1033,23.1853
1029,24.0901
1042,23.3572
1004,23.5473
1038,23.7179
1001,23.6514
1003,23.8859
987,23.3668
994,23.3353
985,23.3675
1008,23.2423
1016,23.5838
975,23.2503
1014,23.2995
980,23.2217
992,23.3018
975,23.8988
961,23.5352
999,23.3043
941,23.8885
985,23.2448
960,23.8554
957,23.8951
959,23.1749
950,23.2998
971,23.4036
953,23.2956
975,23.2995
966,24.0304
937,23.8955
933,23.8227
939,23.2138
957,23.9126
913,23.1976
935,23.2515
934,23.3171
916,23.9236
932,23.9506
943,23.3387
921,24.0269
898,23.3106
915,23.1987
929,23.3085
911,23.7718
891,23.8006
898,24.5989
914,23.8703
880,23.6818
881,24.3435
902,23.7169
894,23.4492
921,23.5707
882,24.1645
865,23.4249
847,23.4602
935,23.5053
877,24.066
864,23.4635
938,23.4642
883,23.5397
878,23.5573
890,23.8938
843,23.6139
863,23.4831
880,23.8946
858,23.4995
856,23.6015
871,24.2904
859,23.5855
845,23.6568
833,23.5669
821,23.6602
817,23.5942
797,23.5486
826,23.5645
858,24.4474
810,23.6841
814,23.5834
789,23.6294
