rho,time
1264,2.87219
1254,1.93215
1268,3.94262
1258,3.01139
1257,1.93741
1244,3.94153
1248,3.93084
1252,3.93729
1252,4.2181
1224,4.20938
1239,4.01423
1224,2.98878
1221,4.23417
1208,4.22494
1188,4.24151
1195,4.46023
1197,3.35915
824,1.55817
1047,4.52992
1088,4.47276
1137,4.62231
1154,4.51572
1160,4.51287
1157,4.54527
1182,4.55191
1170,4.26677
1195,6.87697
1156,4.52955
1139,4.48508
1160,4.32852
1162,4.47032
1173,4.55468
1151,4.00856
1099,4.53805
1116,4.55253
1148,4.36201
1158,4.48622
1122,6.73062
1116,7.1627
1110,4.5243
1132,4.59042
1115,4.23683
1107,4.46819
1105,8.74773
1133,4.41055
1122,4.48931
1119,4.64692
1105,4.51699
1103,8.83317
1105,4.65883
1105,4.45204
1118,4.41936
1074,6.90538
1073,4.4606
1063,4.44534
1064,4.52027
1062,4.54214
1089,8.13329
1083,7.22187
1043,4.14545
1033,3.79704
1035,3.53595
1019,4.3071
1020,3.61696
1012,4.47404
1037,4.37615
1040,4.34947
1033,4.47661
1010,4.43774
1026,4.47646
1016,4.33665
1011,4.4082
1000,4.35424
1001,4.35784
1010,4.38194
977,4.40002
1004,4.20042
978,4.40487
979,4.40307
965,4.42103
935,4.23636
990,4.3756
1002,4.35387
957,4.31064
947,4.2768
937,4.24422
936,4.33655
942,4.35842
931,4.23815
926,4.31391
927,4.32663
932,4.25496
962,13.3762
956,4.33337
955,4.35531
911,4.33357
941,4.3281
927,4.34495
890,4.3392
931,8.58421
921,4.36898
903,4.32044
911,4.37205
925,4.32527
898,4.28355
897,4.32648
885,4.21358
879,4.35653
876,4.21124
854,4.21722
860,12.9977
897,4.17865
876,4.33064
851,4.28135
878,4.28639
889,4.18653
854,4.3382
865,4.30221
873,4.32278
821,4.29251
810,4.21839
843,4.34283
839,4.35131
868,4.34631
819,4.2451
850,4.32238
867,4.19965
859,4.32778
811,4.17771
827,4.19738
811,4.2235
780,4.30783
791,4.16141
799,4.14408
798,4.32207
794,4.29635
789,4.31028
792,4.08828
785,4.28317
826,33.1868
829,12.7329
801,4.22778
756,4.1976
782,4.24948
781,21.4967
764,4.19371
774,4.15948
786,4.18945
758,4.14554
748,4.19075
800,4.15507
730,4.18928
775,4.19656
733,4.1765
728,4.19344
769,4.17455
707,4.16821
730,4.15979
697,4.27695
762,4.17064
711,4.16321
742,4.19788
726,4.16377
704,4.22419
1998,3.85954
1991,4.91983
1989,17.5072
1958,4.80303
1953,4.71652
1968,4.68662
1961,4.65262
1948,4.63144
1956,4.59316
1916,4.5749
1914,4.58156
1921,4.57267
1896,4.68411
1909,4.53456
1879,3.19523
1887,14.7123
1887,2.4578
1869,2.17749
1855,4.44516
1864,4.43116
1857,4.41033
1847,5.30169
1837,3.63017
1825,2.74782
1834,4.953
1829,3.95126
1815,2.93862
1796,4.94792
1784,3.25208
1798,4.3763
1795,4.36344
1781,4.35863
1769,4.34006
1764,4.3544
1757,4.34796
1740,4.30889
1734,4.30536
1751,4.29832
1767,5.24393
1749,3.30576
1725,4.29993
1704,4.28486
1718,4.28074
1707,4.26176
1688,4.23439
1703,4.23771
1702,4.22268
1682,4.2372
1682,5.25752
1675,4.2154
1665,4.20949
1674,4.20008
1672,4.19518
1657,4.1917
1647,4.18166
1631,4.20365
1645,4.18384
1612,5.10884
1639,4.48502
1630,3.1082
1618,4.167
1627,4.27639
1603,4.26058
1602,24.7328
1589,1.98447
1582,4.31504
1580,4.24793
1585,4.23857
1575,5.19936
1556,4.19958
1568,4.19961
1562,4.19464
1561,4.18816
1540,4.19154
1532,4.17306
1545,4.95106
1548,4.02142
1523,2.9864
1522,4.17877
1507,4.17636
1508,21.4876
1516,4.17452
1503,4.18359
1516,4.16194
1486,4.16854
1489,4.16415
1475,4.14999
1481,4.13645
1479,4.13166
1471,4.12523
1466,4.12394
1449,4.11877
1445,5.156
1447,12.3546
1459,1.85062
1445,4.09865
1428,4.09065
1427,4.08613
1432,4.08405
1413,4.08832
1415,4.08456
1406,4.0743
1412,4.07489
1400,11.0967
1392,4.05375
1393,4.06144
1392,4.0484
1362,4.03578
1374,4.03912
1392,12.9296
1374,3.18589
1356,4.03789
1347,4.0176
1346,4.04433
1342,4.03072
1347,4.00974
1339,3.99982
1302,4.02803
1328,4.01977
1331,21.9858
1311,4.01072
1297,4.01276
1309,3.98575
1306,3.9834
1299,3.98968
1279,3.97976
1275,3.97329
1290,3.96985
1280,3.72877
1274,3.98668
1264,3.9705
1254,3.96244
1268,3.97095
1258,3.95893
1257,3.95998
1244,3.95838
1248,3.96743
1252,3.9582
1252,4.23845
1224,4.24059
1239,4.23355
1224,12.6151
1221,4.23239
1208,4.22041
1188,4.23572
1195,4.23883
1197,4.20946
824,1.55423
1047,4.49759
1088,4.43571
1137,4.58579
1154,4.50896
1160,4.4401
1157,4.47836
1182,4.44772
1170,4.48607
1195,4.33574
1156,4.47436
1139,4.41846
1160,4.41286
1162,4.4549
1173,4.58908
1151,4.49773
1099,4.51328
1116,4.47642
1148,4.37761
1158,4.43252
1122,4.35801
1116,4.4823
1110,4.50571
1132,4.43719
1115,4.50748
1107,4.52875
1105,21.1393
1133,4.33146
1122,4.38311
1119,4.55782
1105,4.42288
1103,4.39209
1105,4.37934
1105,4.44262
1118,4.44679
1074,4.48504
1073,4.46127
1063,4.39976
1064,4.47271
1062,4.41977
1089,4.45839
1083,4.45827
1043,4.45334
1033,4.46988
1035,4.45688
1019,4.43924
1020,4.43567
1012,4.43172
1037,4.33457
1040,4.28831
1033,4.41494
1010,4.35497
1026,4.44559
1016,4.3938
1011,4.44953
1000,4.37764
1001,4.40128
1010,4.37081
977,4.38732
1004,4.19411
978,4.367
979,4.38674
965,4.38967
935,4.22213
990,4.4055
1002,4.39473
957,4.40758
947,4.21556
937,4.20382
936,4.33916
942,4.34596
931,4.21651
926,4.34853
927,4.35712
932,4.23895
962,43.4411
956,4.38263
955,4.35008
911,46.8376
941,4.39178
927,4.35425
890,4.34877
931,4.31343
921,4.33869
903,4.29426
911,4.31023
925,4.31581
898,4.3414
897,4.32725
885,4.21279
879,57.3924
876,4.229
854,4.23501
860,48.5381
897,4.23442
876,4.37097
851,4.34378
878,4.34745
889,4.19602
854,4.29968
865,4.28255
873,4.345
821,25.4152
810,4.183
843,4.28312
839,4.29485
868,4.30879
819,4.19563
850,4.29163
867,4.21629
859,4.33147
811,4.20067
827,4.1663
811,4.15486
780,4.30311
791,4.18738
799,4.18687
